ANYO,MES,COD_PROV,NOM_PROV,COD_MUN,NOM_MUN,COD_SECTOR,DESC_SECTOR,COD_GRUPO,DESC_GRUPO,COD_GENERO,DESC_GENERO,RANGO_EDAD,NUM_CONTRATOS
2018,1,46,VALENCIA,123,FAVARA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,2
2018,1,46,VALENCIA,190,PATERNA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,46,VALENCIA,249,UTIEL,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,181,OLIVA,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,233,SOLLANA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,<25  ,9
2018,1,46,VALENCIA,131,GANDIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,46,VALENCIA,97,COFRENTES,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,3
2018,1,46,VALENCIA,179,NAVARRES,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,27
2018,1,46,VALENCIA,29,ALGEMESI,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,46,VALENCIA,82,CANET D'EN BERENGUER,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,2
2018,1,46,VALENCIA,204,PUIG,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,12
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,1
2018,1,46,VALENCIA,169,MISLATA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,3
2018,1,46,VALENCIA,10,ALBALAT DELS TARONGERS,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,12
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,3
2018,1,46,VALENCIA,131,GANDIA,I ,Industria,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,46,VALENCIA,230,SILLA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,2
2018,1,46,VALENCIA,220,SAGUNTO/SAGUNT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,7
2018,1,46,VALENCIA,3,ATZENETA D'ALBAIDA,I ,Industria,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,3
2018,1,46,VALENCIA,5,ALAQUAS,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,46,VALENCIA,181,OLIVA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,46,VALENCIA,104,QUATRETONDA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,3
2018,1,46,VALENCIA,184,ONTINYENT,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,46,VALENCIA,190,PATERNA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,51,BENAGUASIL,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,<25  ,2
2018,1,46,VALENCIA,131,GANDIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,19
2018,1,46,VALENCIA,7,ALBAL,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,>44  ,17
2018,1,46,VALENCIA,250,VALENCIA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,22
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,20
2018,1,46,VALENCIA,164,MASSAMAGRELL,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,46,VALENCIA,168,MIRAMAR,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,46,VALENCIA,78,BURJASSOT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,2
2018,1,46,VALENCIA,220,SAGUNTO/SAGUNT,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,77,BUÃ‘OL,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,2
2018,1,46,VALENCIA,196,PINET,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,1
2018,1,46,VALENCIA,17,ALZIRA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,11
2018,1,46,VALENCIA,51,BENAGUASIL,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,230,SILLA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,78,BURJASSOT,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,24
2018,1,46,VALENCIA,42,AIELO DE MALFERIT,I ,Industria,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,46,VALENCIA,244,TORRENT,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,2
2018,1,46,VALENCIA,903,SAN ANTONIO DE BENAGEBER,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,>44  ,1
2018,1,46,VALENCIA,259,VILLARGORDO DEL CABRIEL,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,2
2018,1,46,VALENCIA,110,XIRIVELLA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,I ,Industria,9,Ocupaciones elementales,H,Hombre,>44  ,22
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,46,VALENCIA,250,VALENCIA,C ,Construccion,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,2
2018,1,46,VALENCIA,159,MANISES,I ,Industria,3,"Tecnicos, profesionales de apoyo",M,Mujer,>44  ,2
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,6
2018,1,46,VALENCIA,35,ALMUSSAFES,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,>44  ,2
2018,1,46,VALENCIA,218,ROTOVA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,249,UTIEL,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,46,VALENCIA,21,ALDAIA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,108
2018,1,46,VALENCIA,136,GODELLETA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,36
2018,1,46,VALENCIA,17,ALZIRA,I ,Industria,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,2
2018,1,46,VALENCIA,230,SILLA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,13
2018,1,46,VALENCIA,29,ALGEMESI,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,7
2018,1,46,VALENCIA,124,FONTANARS DELS ALFORINS,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,3,ALICANTE,69,FINESTRAT,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,3
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,2
2018,1,3,ALICANTE,18,ALTEA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,3
2018,1,3,ALICANTE,9,ALCOY/ALCOI,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,3,ALICANTE,5,ALBATERA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,25-44,1
2018,1,3,ALICANTE,50,"CAMPELLO, EL",S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,2
2018,1,3,ALICANTE,15,ALMORADI,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,6
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,I ,Industria,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,2
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,104,PETRER,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,3,ALICANTE,53,CASTALLA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,3,ALICANTE,65,ELCHE/ELX,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,<25  ,8
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,2
2018,1,3,ALICANTE,79,IBI,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,10
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,9
2018,1,3,ALICANTE,121,SANTA POLA,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,25-44,1
2018,1,3,ALICANTE,23,BENEIXAMA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,2
2018,1,3,ALICANTE,18,ALTEA,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,25-44,1
2018,1,3,ALICANTE,59,CREVILLENT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,3,ALICANTE,56,COCENTAINA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,2
2018,1,3,ALICANTE,121,SANTA POLA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,8
2018,1,3,ALICANTE,140,VILLENA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,12
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,1
2018,1,3,ALICANTE,47,CALP,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,6
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,1
2018,1,3,ALICANTE,99,ORIHUELA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,4
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,6
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,1
2018,1,3,ALICANTE,119,SANT JOAN D'ALACANT,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,3,ALICANTE,63,DENIA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,3,ALICANTE,66,ELDA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,3,ALICANTE,63,DENIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,3,ALICANTE,77,"FONDÃ“ DE LES NEUS, EL / HONDÃ“N",S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,3,ALICANTE,133,TORREVIEJA,C ,Construccion,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,1
2018,1,3,ALICANTE,58,COX,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,1
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,3,ALICANTE,59,CREVILLENT,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,2
2018,1,3,ALICANTE,49,CALLOSA DE SEGURA,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,>44  ,1
2018,1,3,ALICANTE,121,SANTA POLA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,9
2018,1,3,ALICANTE,104,PETRER,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,19,ASPE,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,3,ALICANTE,9,ALCOY/ALCOI,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,2
2018,1,3,ALICANTE,15,ALMORADI,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,5,ALCORA-L,I ,Industria,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,5
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,901,ALQUERIAS DEL NIÃ‘O PERDIDO,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,4
2018,1,12,CASTELLAN,73,LUDIENTE,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,12,CASTELLAN,104,SEGORBE,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,12,CASTELLAN,27,BENICARLO,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,89,PENÃSCOLA / PEÃ‘ÃSCOLA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,12,CASTELLAN,104,SEGORBE,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,25-44,1
2018,1,12,CASTELLAN,28,BENICASIM/BENICASSIM,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,3
2018,1,12,CASTELLAN,4,ALCALA DE XIVERT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,6
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,12,CASTELLAN,89,PENÃSCOLA / PEÃ‘ÃSCOLA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,12,CASTELLAN,128,VILAFAMES,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,4
2018,1,12,CASTELLAN,104,SEGORBE,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,12,CASTELLAN,21,BETXI,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,135,VILA-REAL,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,12,CASTELLAN,39,CASTELLNOVO,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,12,CASTELLAN,84,ONDA,I ,Industria,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,2
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,12,CASTELLAN,27,BENICARLO,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,>44  ,1
2018,1,12,CASTELLAN,135,VILA-REAL,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,>44  ,1
2018,1,12,CASTELLAN,82,NULES,C ,Construccion,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,12,CASTELLAN,21,BETXI,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,<25  ,2
2018,1,12,CASTELLAN,135,VILA-REAL,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,2
2018,1,12,CASTELLAN,99,SANT JORDI/SAN JORGE,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,A ,Agricultura,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,>44  ,3
2018,1,46,VALENCIA,244,TORRENT,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,2
2018,1,46,VALENCIA,14,ALBUIXECH,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,46,VALENCIA,147,LLIRIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,102,QUART DE POBLET,C ,Construccion,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,46,VALENCIA,213,REQUENA,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,46,VALENCIA,131,GANDIA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,3,ALICANTE,118,SAN FULGENCIO,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,<25  ,1
2018,1,3,ALICANTE,74,GRANJA DE ROCAMORA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,3,ALICANTE,99,ORIHUELA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
